d band center is: -2.349591536296602 eV
energy      spin1_Cu                   spin2_Cu
-2.274     0.886923132               0.886923132               
-2.264     0.923292336               0.923292336               
-2.255     1.114081435               1.114081435               
-2.245     1.346324104               1.346324104               
-2.234     1.665091066               1.665091066               
-2.224     2.105698734               2.105698734               
-2.215     2.198719989               2.198719989               
-2.205     2.207931610               2.207931610               
-2.194     2.517128256               2.517128256               
-2.184     2.494251294               2.494251294               
-2.175     1.879852234               1.879852234               
-2.165     1.447818217               1.447818231               
-2.154     1.410000401               1.410000844               
-2.144     1.469289584               1.469294983               
-2.135     1.898907979               1.898932177               
-2.125     2.821164093               2.821203987               
-2.114     3.419273087               3.419297284               
-2.104     2.769751675               2.769757074               
-2.095     2.025613277               2.025613720               
-2.085     1.951932708               1.951932721               
-2.074     1.960031626               1.960031626               
-2.064     1.710148103               1.710148103               
-2.054     1.603137926               1.603137926               
-2.045     1.684115124               1.684115124               
-2.035     1.572369305               1.572369305               
-2.024     1.454072192               1.454072192               
-2.014     1.636175616               1.636175616               
-2.005     1.872604455               1.872604455               
-1.995     1.845869303               1.845869303               
-1.984     1.936802046               1.936802046               
-1.975     2.256941559               2.256941559               
-1.964     2.390032407               2.390032407               
-1.955     2.405467587               2.405467587               
-1.944     2.468721437               2.468721437               
-1.935     2.673934384               2.673934384               
-1.924     2.864953853               2.864953853               
-1.915     2.917151295               2.917151295               
-1.904     2.862156444               2.862156444               
-1.895     3.085966967               3.085966967               
-1.884     3.589675895               3.589675895               
-1.875     4.073573497               4.073573497               
-1.864     5.112060170               5.112060170               
-1.855     6.429257700               6.429257700               
-1.844     6.668647138               6.668647138               
-1.835     5.735993748               5.735993748               
-1.824     3.743137182               3.743137182               
-1.815     2.471883939               2.471883939               
-1.805     3.081069939               3.081069953               
-1.794     4.081194504               4.081194947               
-1.785     3.964216086               3.964221486               
-1.774     3.480878914               3.480903111               
-1.765     3.456356190               3.456396085               
-1.754     3.161289339               3.161313536               
-1.745     2.745633440               2.745638839               
-1.734     2.899208638               2.899209081               
-1.725     3.365497242               3.365497256               
-1.714     3.614418663               3.614418690               
-1.705     3.453097320               3.453098207               
-1.694     3.284681926               3.284692725               
-1.685     3.328741546               3.328789941               
-1.674     3.188713076               3.188792865               
-1.665     3.089888010               3.089936404               
-1.654     3.301436439               3.301447237               
-1.645     2.898135282               2.898136168               
-1.634     2.105346475               2.105346502               
-1.625     1.549930982               1.549930982               
-1.614     1.289008742               1.289008742               
-1.605     1.302222700               1.302222700               
-1.594     1.357718267               1.357718267               
-1.585     1.483138722               1.483138722               
-1.574     1.565383596               1.565383596               
-1.565     1.332967510               1.332967510               
-1.555     0.944409275               0.944409275               
-1.544     0.656559693               0.656559693               
-1.535     0.517258586               0.517258586               
-1.524     0.504092984               0.504092984               
-1.515     0.576696575               0.576696575               
-1.504     0.635677915               0.635677915               
-1.495     0.649901999               0.649901999               
-1.484     0.605445663               0.605445663               
-1.475     0.506399132               0.506399132               
-1.464     0.421506860               0.421506860               
-1.455     0.376656129               0.376656129               
-1.444     0.351791057               0.351791057               
-1.435     0.323777554               0.323777554               
-1.425     0.300918995               0.300918995               
-1.415     0.275500394               0.275500394               
-1.405     0.241128846               0.241128846               
-1.395     0.213796166               0.213796166               
-1.385     0.200421751               0.200421751               
-1.375     0.196392050               0.196392050               
-1.365     0.194360139               0.194360139               
-1.355     0.190703176               0.190703176               
-1.345     0.190543423               0.190543423               
-1.335     0.202690027               0.202690027               
-1.325     0.215921752               0.215921752               
-1.315     0.221510741               0.221510741               
-1.304     0.218478315               0.218478315               
-1.294     0.207943355               0.207943355               
-1.284     0.196202633               0.196202633               
-1.274     0.187411355               0.187411355               
-1.264     0.182749315               0.182749315               
-1.254     0.185506727               0.185506727               
-1.244     0.198328968               0.198328968               
-1.234     0.213472151               0.213472151               
-1.224     0.224432215               0.224432215               
-1.214     0.235890696               0.235890696               
-1.204     0.241464009               0.241464009               
-1.194     0.238561986               0.238561986               
-1.185     0.231530230               0.231530230               
-1.175     0.226714649               0.226714649               
-1.165     0.228338697               0.228338697               
-1.155     0.229037586               0.229037586               
-1.145     0.224620863               0.224620863               
-1.135     0.216767001               0.216767001               
-1.125     0.208173670               0.208173670               
-1.115     0.201008396               0.201008396               
-1.105     0.195883821               0.195883821               
-1.095     0.188875098               0.188875098               
-1.085     0.173884154               0.173884154               
-1.075     0.151966510               0.151966510               
-1.065     0.134733755               0.134733755               
-1.054     0.127335827               0.127335827               
-1.044     0.126966192               0.126966192               
-1.034     0.130417844               0.130417844               
-1.024     0.135403009               0.135403009               
-1.014     0.139232769               0.139232769               
-1.004     0.139872292               0.139872292               
-0.994     0.138092465               0.138092465               
-0.984     0.135514317               0.135514317               
-0.974     0.132256253               0.132256253               
-0.964     0.128860677               0.128860677               
-0.954     0.128059955               0.128059955               
-0.944     0.128111787               0.128111787               
-0.935     0.125874331               0.125874331               
-0.925     0.122073388               0.122073388               
-0.915     0.119643471               0.119643471               
-0.905     0.118920840               0.118920840               
-0.895     0.120367030               0.120367030               
-0.885     0.127979888               0.127979888               
-0.875     0.138978714               0.138978714               
-0.865     0.140906333               0.140906333               
-0.855     0.135437839               0.135437839               
-0.845     0.128563372               0.128563372               
-0.835     0.121439713               0.121439713               
-0.825     0.118664554               0.118664554               
-0.815     0.119527665               0.119527665               
-0.804     0.118631304               0.118631304               
-0.794     0.118417207               0.118417207               
-0.784     0.118769469               0.118769469               
-0.774     0.118253142               0.118253142               
-0.764     0.126404252               0.126404252               
-0.754     0.136955630               0.136955630               
-0.744     0.141937019               0.141937019               
-0.734     0.148511681               0.148511681               
-0.724     0.158739135               0.158739135               
-0.714     0.171064768               0.171064768               
-0.704     0.178472493               0.178472493               
-0.694     0.170722941               0.170722941               
-0.685     0.164599744               0.164599744               
-0.675     0.159254767               0.159254767               
-0.665     0.148719282               0.148719282               
-0.655     0.158328618               0.158328618               
-0.645     0.184288354               0.184288354               
-0.635     0.176198575               0.176198575               
-0.625     0.148731472               0.148731472               
-0.615     0.131211224               0.131211224               
-0.605     0.121473729               0.121473729               
-0.595     0.109547713               0.109547713               
-0.585     0.094767408               0.094767408               
-0.575     0.084984495               0.084984495               
-0.565     0.084760768               0.084760768               
-0.554     0.091032232               0.091032232               
-0.544     0.096389528               0.096389528               
-0.534     0.098545166               0.098545166               
-0.524     0.104013117               0.104013117               
-0.514     0.115867461               0.115867461               
-0.504     0.122467216               0.122467216               
-0.494     0.116954260               0.116954260               
-0.484     0.107727994               0.107727994               
-0.474     0.096956523               0.096956523               
-0.464     0.083372261               0.083372261               
-0.454     0.071876396               0.071876396               
-0.444     0.066936820               0.066936820               
-0.434     0.072551167               0.072551167               
-0.424     0.084290064               0.084290064               
-0.414     0.090856081               0.090856081               
-0.404     0.088718193               0.088718193               
-0.394     0.078836069               0.078836069               
-0.384     0.067626261               0.067626261               
-0.375     0.063472656               0.063472656               
-0.365     0.062721290               0.062721290               
-0.355     0.061569233               0.061569233               
-0.345     0.061051806               0.061051806               
-0.335     0.062032314               0.062032314               
-0.325     0.065647240               0.065647240               
-0.315     0.074284121               0.074284121               
-0.304     0.087790351               0.087790351               
-0.294     0.099193097               0.099193097               
-0.284     0.101434939               0.101434939               
-0.274     0.099887832               0.099887832               
-0.264     0.100786542               0.100786542               
-0.254     0.098234915               0.098234915               
-0.245     0.087940014               0.087940014               
-0.235     0.075724375               0.075724375               
-0.225     0.080362182               0.080362182               
-0.215     0.091075231               0.091075231               
-0.205     0.082380849               0.082380849               
-0.195     0.071025966               0.071025966               
-0.184     0.072223107               0.072223107               
-0.174     0.086577663               0.086577663               
-0.164     0.117735639               0.117735639               
-0.154     0.150838505               0.150838505               
-0.144     0.152276108               0.152276108               
-0.134     0.128018431               0.128018431               
-0.125     0.103458145               0.103458145               
-0.115     0.083234639               0.083234639               
-0.105     0.070013038               0.070013038               
-0.095     0.066411004               0.066411004               
-0.085     0.065070233               0.065070233               
-0.075     0.059950003               0.059950003               
-0.065     0.061768183               0.061768183               
-0.054     0.083350764               0.083350764               
-0.044     0.103921124               0.103921124               
-0.034     0.098797433               0.098797433               
-0.024     0.086886453               0.086886453               
-0.014     0.084209799               0.084209799               
-0.004     0.079609447               0.079609447               
0.005     0.068247726               0.068247726               
0.015     0.060520652               0.060520652               
0.025     0.057500685               0.057500685               
0.035     0.056436146               0.056436146               
0.045     0.056791588               0.056791588               
0.055     0.055559928               0.055559928               
0.066     0.049574279               0.049574279               
0.076     0.044283328               0.044283328               
0.086     0.043073237               0.043073237               
0.095     0.048524596               0.048524596               
0.105     0.070215028               0.070215028               
0.115     0.091213641               0.091213641               
0.126     0.079136357               0.079136357               
0.136     0.059702177               0.059702177               
0.146     0.053060380               0.053060380               
0.155     0.050041386               0.050041386               
0.165     0.043621893               0.043621893               
0.175     0.037565926               0.037565926               
0.185     0.034642441               0.034642441               
0.196     0.035784890               0.035784890               
0.206     0.041800200               0.041800200               
0.216     0.050310579               0.050310579               
0.225     0.059068044               0.059068044               
0.235     0.065375983               0.065375983               
0.245     0.069766500               0.069766500               
0.256     0.070835542               0.070835542               
0.266     0.068862017               0.068862017               
0.276     0.071365624               0.071365624               
0.285     0.075735226               0.075735226               
0.295     0.078214870               0.078214870               
0.305     0.076436941               0.076436941               
0.316     0.069296189               0.069296189               
0.326     0.065496698               0.065496698               
0.336     0.068242067               0.068242067               
0.346     0.072665942               0.072665942               
0.356     0.069124067               0.069124067               
0.365     0.056111446               0.056111446               
0.376     0.050852993               0.050852993               
0.386     0.061082993               0.061082993               
0.395     0.074285561               0.074285561               
0.405     0.073834203               0.073834203               
0.415     0.066664051               0.066664051               
0.425     0.060929657               0.060929657               
0.435     0.055782880               0.055782880               
0.446     0.051047207               0.051047207               
0.456     0.048444779               0.048444779               
0.466     0.051207066               0.051207066               
0.475     0.057806995               0.057806995               
0.485     0.060181882               0.060181882               
0.495     0.058964374               0.058964374               
0.505     0.058608912               0.058608912               
0.515     0.059211530               0.059211530               
0.525     0.060039224               0.060039224               
0.535     0.062021544               0.062021544               
0.545     0.066006790               0.066006790               
0.555     0.066996881               0.066996881               
0.566     0.060488334               0.060488334               
0.576     0.053488474               0.053488474               
0.586     0.050523597               0.050523597               
0.596     0.051669148               0.051669148               
0.606     0.055406981               0.055406981               
0.616     0.058087336               0.058087336               
0.625     0.058808450               0.058808450               
0.635     0.058476971               0.058476971               
0.645     0.058436651               0.058436651               
0.655     0.059920861               0.059920861               
0.665     0.062813634               0.062813634               
0.675     0.064422383               0.064422383               
0.685     0.065105140               0.065105140               
0.696     0.065711997               0.065711997               
0.706     0.059747983               0.059747983               
0.716     0.051206073               0.051206073               
0.726     0.047632767               0.047632767               
0.736     0.048177979               0.048177979               
0.746     0.049792315               0.049792315               
0.756     0.051069897               0.051069897               
0.765     0.051825694               0.051825694               
0.775     0.051267310               0.051267310               
0.785     0.049253264               0.049253264               
0.795     0.047872428               0.047872428               
0.805     0.048135807               0.048135807               
0.816     0.050699680               0.050699680               
0.826     0.055005174               0.055005174               
0.836     0.057830725               0.057830725               
0.845     0.059944869               0.059944869               
0.855     0.064569327               0.064569327               
0.865     0.067644571               0.067644571               
0.875     0.063524011               0.063524011               
0.885     0.057322120               0.057322120               
0.895     0.055643143               0.055643143               
0.905     0.056200422               0.056200422               
0.915     0.054714004               0.054714004               
0.925     0.051289595               0.051289595               
0.935     0.049008214               0.049008214               
0.946     0.048423772               0.048423772               
0.956     0.047782680               0.047782680               
0.966     0.047518616               0.047518616               
0.976     0.047242291               0.047242291               
0.986     0.043926507               0.043926507               
0.996     0.039098846               0.039098846               
1.006     0.036040053               0.036040053               
1.016     0.036249063               0.036249063               
1.026     0.038328931               0.038328931               
1.035     0.039686107               0.039686107               
1.046     0.039943433               0.039943433               
1.055     0.039359836               0.039359836               
1.066     0.039016148               0.039016148               
1.075     0.041707214               0.041707214               
1.086     0.047625678               0.047625678               
1.095     0.054656761               0.054656761               
1.106     0.060139295               0.060139295               
1.115     0.060584656               0.060584656               
1.125     0.054999604               0.054999604               
1.135     0.047324438               0.047324438               
1.145     0.040905163               0.040905163               
1.155     0.035798662               0.035798662               
1.165     0.031679993               0.031679993               
1.175     0.029556735               0.029556735               
1.185     0.030934325               0.030934325               
1.196     0.038438285               0.038438285               
1.206     0.051792982               0.051792982               
1.216     0.062365386               0.062365386               
1.226     0.064244818               0.064244818               
1.236     0.059366674               0.059366674               
1.246     0.051470286               0.051470286               
1.256     0.042630146               0.042630146               
1.265     0.034637738               0.034637738               
1.276     0.029628695               0.029628695               
1.285     0.027857279               0.027857279               
1.296     0.027619694               0.027619694               
1.305     0.027679315               0.027679315               
1.316     0.028023767               0.028023767               
1.325     0.031532110               0.031532110               
1.336     0.046440150               0.046440150               
1.345     0.067301925               0.067301925               
1.356     0.068709446               0.068709446               
1.365     0.052289706               0.052289706               
1.375     0.039057592               0.039057592               
1.385     0.034574342               0.034574342               
1.395     0.033958916               0.033958916               
1.405     0.034456893               0.034456893               
1.415     0.035527812               0.035527812               
1.425     0.036534886               0.036534886               
1.435     0.037291677               0.037291677               
1.446     0.038483456               0.038483456               
1.456     0.041194381               0.041194381               
1.466     0.043409374               0.043409374               
1.476     0.043101203               0.043101203               
1.486     0.044536686               0.044536686               
1.496     0.046357270               0.046357270               
1.506     0.042325963               0.042325963               
1.515     0.036600076               0.036600076               
1.526     0.034261286               0.034261286               
1.535     0.033924387               0.033924387               
1.546     0.034488053               0.034488053               
1.555     0.036730838               0.036730838               
1.565     0.039687043               0.039687043               
1.575     0.041897848               0.041897848               
1.585     0.042700967               0.042700967               
1.595     0.040797583               0.040797583               
1.605     0.036440166               0.036440166               
1.615     0.032591229               0.032591229               
1.625     0.028988052               0.028988052               
1.635     0.023867266               0.023867266               
1.645     0.020434837               0.020434837               
1.655     0.019950995               0.019950995               
1.665     0.021938409               0.021938409               
1.675     0.026924133               0.026924133               
1.685     0.033231241               0.033231241               
1.696     0.037385073               0.037385073               
1.706     0.040005574               0.040005574               
1.716     0.042030744               0.042030744               
1.726     0.039453662               0.039453662               
1.736     0.032870224               0.032870224               
1.746     0.028253832               0.028253832               
1.756     0.026390120               0.026390120               
1.766     0.025378079               0.025378079               
1.776     0.024832830               0.024832830               
1.786     0.024947032               0.024947032               
1.796     0.025588357               0.025588357               
1.806     0.026342581               0.026342581               
1.815     0.027209861               0.027209861               
1.825     0.029517848               0.029517848               
1.835     0.035860177               0.035860177               
1.845     0.047262143               0.047262143               
1.855     0.061379345               0.061379345               
1.865     0.073449248               0.073449248               
1.875     0.073675590               0.073675590               
1.885     0.059762557               0.059762557               
1.895     0.046597263               0.046597263               
1.905     0.037330671               0.037330671               
1.915     0.027946258               0.027946258               
1.925     0.024064095               0.024064095               
1.935     0.027501445               0.027501445               
1.946     0.035617342               0.035617342               
1.956     0.042824106               0.042824106               
1.966     0.042166465               0.042166465               
1.976     0.035878741               0.035878741               
1.986     0.030271813               0.030271813               
1.996     0.028185939               0.028185939               
2.006     0.028172810               0.028172810               
2.016     0.029121146               0.029121146               
2.026     0.029561072               0.029561072               
2.035     0.027345002               0.027345002               
2.046     0.024885975               0.024885975               
2.056     0.024855568               0.024855568               
2.066     0.026906009               0.026906009               
2.075     0.029714278               0.029714278               
2.085     0.032698275               0.032698275               
2.095     0.036809163               0.036809163               
2.106     0.039726178               0.039726178               
2.115     0.038624504               0.038624504               
2.125     0.037418159               0.037418159               
2.135     0.035114261               0.035114261               
2.146     0.030372089               0.030372089               
2.155     0.026161094               0.026161094               
2.165     0.023019888               0.023019888               
2.175     0.018948226               0.018948226               
2.186     0.017225310               0.017225310               
2.196     0.018421870               0.018421870               
2.205     0.020974154               0.020974154               
2.216     0.024225330               0.024225330               
2.226     0.026773526               0.026773526               
2.236     0.028043250               0.028043250               
2.245     0.030215792               0.030215792               
2.256     0.036384174               0.036384174               
2.266     0.043823356               0.043823356               
2.276     0.044679142               0.044679142               
2.285     0.040383528               0.040383528               
2.296     0.035427612               0.035427612               
2.306     0.031214898               0.031214898               
2.316     0.028602237               0.028602237               
2.325     0.027068698               0.027068698               
2.335     0.025285495               0.025285495               
2.345     0.025419313               0.025419313               
2.356     0.029925294               0.029925294               
2.365     0.036332275               0.036332275               
2.375     0.041013179               0.041013179               
2.385     0.044558759               0.044558759               
2.396     0.045237853               0.045237853               
2.405     0.038088992               0.038088992               
2.415     0.027155962               0.027155962               
2.425     0.020546911               0.020546911               
2.436     0.020616257               0.020616257               
2.446     0.024418202               0.024418202               
2.455     0.027553699               0.027553699               
2.466     0.027926272               0.027926272               
2.476     0.028439723               0.028439723               
2.486     0.029819087               0.029819087               
2.495     0.030610313               0.030610313               
2.506     0.030491989               0.030491989               
2.516     0.028464814               0.028464814               
2.526     0.024826412               0.024826412               
2.535     0.020538009               0.020538009               
2.546     0.016305616               0.016305616               
2.556     0.013470775               0.013470775               
2.566     0.012906679               0.012906679               
2.575     0.013991051               0.013991051               
2.585     0.016982093               0.016982093               
2.596     0.020395009               0.020395009               
2.606     0.019380934               0.019380934               
2.615     0.014396626               0.014396626               
2.625     0.010872018               0.010872018               
2.636     0.013757565               0.013757565               
2.646     0.024479780               0.024479780               
2.655     0.036758481               0.036758481               
2.665     0.040392858               0.040392858               
2.676     0.034728577               0.034728577               
2.686     0.026014878               0.026014878               
2.696     0.018422767               0.018422767               
2.705     0.015088414               0.015088414               
2.715     0.016197079               0.016197079               
2.726     0.020771244               0.020771244               
2.736     0.025551730               0.025551730               
2.745     0.024241682               0.024241682               
2.755     0.016834122               0.016834122               
2.766     0.013607147               0.013607147               
2.776     0.017846012               0.017846012               
2.785     0.024398850               0.024398850               
2.795     0.028420257               0.028420257               
2.806     0.029659018               0.029659018               
2.816     0.030394973               0.030394973               
2.825     0.031833682               0.031833682               
2.835     0.032049392               0.032049392               
2.846     0.028655998               0.028655998               
2.856     0.023842697               0.023842697               
2.865     0.020896591               0.020896591               
2.875     0.019898294               0.019898294               
2.886     0.019579156               0.019579156               
2.896     0.019365961               0.019365961               
2.905     0.019203910               0.019203910               
2.915     0.018994061               0.018994061               
2.926     0.018438059               0.018438059               
2.936     0.017501088               0.017501088               
2.946     0.016572537               0.016572537               
2.955     0.015546698               0.015546698               
2.965     0.014412433               0.014412433               
2.976     0.013649355               0.013649355               
2.986     0.013266727               0.013266727               
2.995     0.012954191               0.012954191               
3.005     0.013056063               0.013056063               
3.016     0.014217911               0.014217911               
3.026     0.016204427               0.016204427               
3.035     0.019637571               0.019637571               
3.045     0.023698920               0.023698920               
3.056     0.025035055               0.025035055               
3.066     0.023885772               0.023885772               
3.075     0.022593705               0.022593705               
3.085     0.022359048               0.022359048               
3.096     0.022927366               0.022927366               
3.106     0.023787804               0.023787804               
3.115     0.024376692               0.024376692               
3.125     0.024049444               0.024049444               
3.136     0.023589032               0.023589032               
3.146     0.024423277               0.024423277               
3.155     0.027791564               0.027791564               
3.165     0.032676991               0.032676991               
3.176     0.035171555               0.035171555               
3.186     0.035162931               0.035162931               
3.196     0.032798977               0.032798977               
3.205     0.028515966               0.028515966               
3.215     0.025932808               0.025932808               
3.226     0.026117670               0.026117670               
3.236     0.027961544               0.027961544               
3.245     0.029619660               0.029619660               
3.255     0.029435014               0.029435014               
3.266     0.028085481               0.028085481               
3.276     0.027309226               0.027309226               
3.285     0.027765006               0.027765006               
3.295     0.029889490               0.029889490               
3.306     0.032250573               0.032250573               
3.316     0.031368882               0.031368882               
3.325     0.028609369               0.028609369               
3.335     0.027574950               0.027574950               
3.346     0.030343316               0.030343316               
3.356     0.040621865               0.040621865               
3.365     0.053486924               0.053486924               
3.375     0.053743121               0.053743121               
3.386     0.044697841               0.044697841               
3.396     0.039528697               0.039528697               
3.405     0.047771569               0.047771569               
3.415     0.059887449               0.059887449               
3.426     0.055791024               0.055791024               
3.436     0.046326788               0.046326788               
3.446     0.040834479               0.040834479               
3.455     0.038782587               0.038782587               
3.465     0.037222833               0.037222833               
3.476     0.036017382               0.036017382               
3.486     0.037852621               0.037852621               
3.495     0.042756443               0.042756443               
3.505     0.047935517               0.047935517               
3.516     0.049298354               0.049298354               
3.526     0.043027730               0.043027730               
3.535     0.033706756               0.033706756               
3.545     0.027484483               0.027484483               
3.556     0.024457016               0.024457016               
3.566     0.023278559               0.023278559               
3.575     0.023088887               0.023088887               
3.585     0.023252708               0.023252708               
3.596     0.023555409               0.023555409               
3.606     0.023974216               0.023974216               
3.615     0.024526191               0.024526191               
3.625     0.025804560               0.025804560               
3.636     0.031249291               0.031249291               
3.646     0.045083919               0.045083919               
3.655     0.055487383               0.055487383               
3.665     0.046387652               0.046387652               
3.676     0.031416723               0.031416723               
3.686     0.023009437               0.023009437               
3.696     0.020378543               0.020378543               
3.705     0.021571399               0.021571399               
3.715     0.026980095               0.026980095               
3.726     0.041096002               0.041096002               
3.736     0.063639397               0.063639397               
3.745     0.072630707               0.072630707               
3.755     0.051291874               0.051291874               
3.766     0.024274893               0.024274893               
3.776     0.010760819               0.010760819               
3.785     0.008833960               0.008833960               
3.795     0.014116491               0.014116491               
3.806     0.022472286               0.022472286               
3.816     0.031646100               0.031646100               
3.825     0.037263930               0.037263930               
3.835     0.034486380               0.034486380               
3.846     0.026314174               0.026314174               
3.856     0.018926779               0.018926779               
3.865     0.015205171               0.015205171               
3.875     0.014954084               0.014954084               
3.886     0.017270535               0.017270535               
3.896     0.020443599               0.020443599               
3.905     0.025116455               0.025116455               
3.915     0.034569960               0.034569960               
3.926     0.041892761               0.041892761               
3.936     0.037401885               0.037401885               
3.946     0.031012106               0.031012106               
3.955     0.028859107               0.028859107               
3.965     0.027751464               0.027751464               
3.976     0.026556015               0.026556015               
3.986     0.025809499               0.025809499               
3.995     0.025339934               0.025339934               
4.005     0.024874065               0.024874065               
4.016     0.025962726               0.025962726               
4.026     0.026905172               0.026905172               
4.035     0.023470438               0.023470438               
4.045     0.018140021               0.018140021               
4.056     0.015575904               0.015575904               
4.066     0.016083735               0.016083735               
4.075     0.018225716               0.018225716               
4.085     0.019853869               0.019853869               
4.096     0.019758888               0.019758888               
4.106     0.020505708               0.020505708               
4.115     0.024193522               0.024193522               
4.125     0.029429978               0.029429978               
4.136     0.033116874               0.033116874               
4.146     0.035135253               0.035135253               
4.155     0.033055262               0.033055262               
4.165     0.027092633               0.027092633               
4.176     0.022928743               0.022928743               
4.186     0.021922849               0.021922849               
4.196     0.021571156               0.021571156               
4.205     0.021109417               0.021109417               
4.215     0.021153903               0.021153903               
4.226     0.021477672               0.021477672               
4.236     0.020717877               0.020717877               
4.245     0.019138436               0.019138436               
4.255     0.019354856               0.019354856               
4.266     0.022585736               0.022585736               
4.276     0.026253506               0.026253506               
4.285     0.027520732               0.027520732               
4.295     0.026846487               0.026846487               
4.306     0.024875543               0.024875543               
4.316     0.021364003               0.021364003               
4.325     0.017626927               0.017626927               
4.335     0.015749678               0.015749678               
4.346     0.019020571               0.019020571               
4.356     0.025306849               0.025306849               
4.365     0.027820817               0.027820817               
4.375     0.028960309               0.028960309               
4.386     0.028918550               0.028918550               
4.396     0.025529905               0.025529905               
4.405     0.020015646               0.020015646               
4.415     0.015906627               0.015906627               
4.426     0.015951812               0.015951812               
4.436     0.020297511               0.020297511               
4.446     0.026587945               0.026587945               
4.455     0.030512317               0.030512317               
4.465     0.028560657               0.028560657               
4.476     0.023043393               0.023043393               
4.486     0.018012831               0.018012831               
4.495     0.015016720               0.015016720               
4.505     0.013548478               0.013548478               
4.516     0.014263946               0.014263946               
4.526     0.018056564               0.018056564               
4.535     0.022657416               0.022657416               
4.545     0.024032155               0.024032155               
4.556     0.021625175               0.021625175               
4.566     0.019974881               0.019974881               
4.575     0.020846607               0.020846607               
4.586     0.022025393               0.022025393               
4.596     0.022708738               0.022708738               
4.606     0.025272112               0.025272112               
4.615     0.029508088               0.029508088               
4.626     0.032063728               0.032063728               
4.636     0.031053461               0.031053461               
4.646     0.026145524               0.026145524               
4.655     0.022351727               0.022351727               
4.666     0.020918093               0.020918093               
4.676     0.017434574               0.017434574               
4.686     0.013520117               0.013520117               
4.696     0.013357296               0.013357296               
4.705     0.017473580               0.017473580               
4.716     0.022737877               0.022737877               
4.726     0.023859182               0.023859182               
4.736     0.021888691               0.021888691               
4.745     0.020050250               0.020050250               
4.756     0.018363310               0.018363310               
4.766     0.016391234               0.016391234               
4.776     0.015757155               0.015757155               
4.785     0.017853267               0.017853267               
4.796     0.021845036               0.021845036               
4.806     0.025625902               0.025625902               
4.816     0.027692995               0.027692995               
4.825     0.028496863               0.028496863               
4.836     0.031879683               0.031879683               
4.846     0.034423596               0.034423596               
4.856     0.031168125               0.031168125               
4.865     0.027086372               0.027086372               
4.876     0.025135281               0.025135281               
4.886     0.023849120               0.023849120               
4.896     0.022733332               0.022733332               
4.905     0.022786945               0.022786945               
4.916     0.024687953               0.024687953               
4.926     0.027065374               0.027065374               
4.936     0.027830159               0.027830159               
4.946     0.026873208               0.026873208               
4.955     0.025875249               0.025875249               
4.966     0.025143173               0.025143173               
4.976     0.024148979               0.024148979               
4.986     0.024093354               0.024093354               
4.995     0.026394438               0.026394438               
5.006     0.028441994               0.028441994               
5.016     0.026119905               0.026119905               
5.026     0.023241085               0.023241085               
5.035     0.022479934               0.022479934               
5.046     0.023202515               0.023202515               
5.056     0.025235574               0.025235574               
5.066     0.027813201               0.027813201               
5.075     0.030280923               0.030280923               
5.086     0.031266261               0.031266261               
5.096     0.029869094               0.029869094               
5.106     0.028084935               0.028084935               
5.115     0.027574442               0.027574442               
5.126     0.028464783               0.028464783               
5.136     0.029721829               0.029721829               
5.146     0.029552811               0.029552811               
5.155     0.030428346               0.030428346               
5.166     0.036646840               0.036646840               
5.176     0.041789690               0.041789690               
5.186     0.036845155               0.036845155               
5.196     0.031028506               0.031028506               
5.205     0.029879933               0.029879933               
5.216     0.031975496               0.031975496               
5.226     0.034906291               0.034906291               
5.236     0.034659432               0.034659432               
5.245     0.032231926               0.032231926               
5.256     0.030481592               0.030481592               
5.266     0.029753085               0.029753085               
5.276     0.030003573               0.030003573               
5.285     0.031435032               0.031435032               
5.296     0.033230339               0.033230339               
5.306     0.033423450               0.033423450               
5.316     0.031238574               0.031238574               
5.325     0.029122284               0.029122284               
5.336     0.027710220               0.027710220               
5.346     0.026232998               0.026232998               
5.356     0.025396815               0.025396815               
5.365     0.025637262               0.025637262               
5.376     0.026666124               0.026666124               
5.386     0.028097410               0.028097410               
5.396     0.028862916               0.028862916               
5.405     0.028486512               0.028486512               
5.416     0.026840803               0.026840803               
5.426     0.024508579               0.024508579               
5.436     0.023238117               0.023238117               
5.446     0.024125579               0.024125579               
5.455     0.025742907               0.025742907               
5.466     0.026189635               0.026189635               
5.476     0.025980431               0.025980431               
5.486     0.025700098               0.025700098               
5.495     0.025150449               0.025150449               
5.506     0.023809542               0.023809542               
5.516     0.022997670               0.022997670               
5.526     0.023803327               0.023803327               
5.535     0.026421732               0.026421732               
5.546     0.030090615               0.030090615               
5.556     0.032892178               0.032892178               
5.566     0.033022532               0.033022532               
5.575     0.030712589               0.030712589               
5.586     0.028019006               0.028019019               
5.596     0.025989595               0.025990038               
5.606     0.024983915               0.024989314               
5.615     0.024801927               0.024826124               
5.626     0.025250609               0.025290503               
5.636     0.026396950               0.026421147               
5.646     0.028258988               0.028264387               
5.655     0.030111351               0.030111794               
5.666     0.029981407               0.029981420               
5.676     0.028327923               0.028327923               
5.686     0.026874075               0.026874075               
5.696     0.026416227               0.026416227               
5.705     0.027376712               0.027376725               
5.716     0.028269899               0.028270356               
5.726     0.026516745               0.026522641               
5.736     0.024136785               0.024168247               
5.745     0.023564243               0.023653180               
5.756     0.025098851               0.025302426               
5.766     0.028420399               0.028839202               
5.776     0.031976728               0.032634713               
5.785     0.034092572               0.034760896               
