d band center is: -2.3818761744473815 eV
energy      spin1_Cu                   spin2_Cu
5.800     0.040141461               0.040141461               
5.810     0.037509437               0.037509437               
5.820     0.034754196               0.034754196               
5.830     0.032494209               0.032494209               
5.840     0.030669170               0.030669170               
5.850     0.028249596               0.028249596               
5.860     0.025486719               0.025486719               
5.870     0.023948061               0.023948048               
5.880     0.025097021               0.025096577               
5.890     0.031687003               0.031681604               
5.900     0.040812461               0.040788263               
5.910     0.042897620               0.042857726               
5.920     0.039954351               0.039930154               
5.930     0.038652300               0.038646901               
5.940     0.038301589               0.038301146               
5.950     0.037390102               0.037390088               
5.960     0.036076192               0.036076192               
5.970     0.033500196               0.033500196               
5.980     0.029720930               0.029720930               
5.990     0.026522182               0.026522182               
6.000     0.025296962               0.025296962               
6.010     0.025833539               0.025833539               
6.020     0.027186708               0.027186708               
6.030     0.028778491               0.028778491               
6.040     0.030388157               0.030388170               
6.050     0.031908086               0.031908529               
6.060     0.035041409               0.035046808               
6.070     0.042217255               0.042241452               
6.080     0.048080424               0.048120318               
6.090     0.046994372               0.047018569               
6.100     0.045875926               0.045881325               
6.110     0.048551391               0.048551834               
6.120     0.050894024               0.050894038               
6.130     0.049973551               0.049973551               
6.140     0.045705571               0.045705571               
6.150     0.042522998               0.042522998               
6.160     0.042428166               0.042428166               
6.170     0.044132213               0.044132213               
6.180     0.045052707               0.045052707               
6.190     0.041834827               0.041834827               
6.200     0.034521400               0.034521400               
6.210     0.026912294               0.026912294               
6.220     0.023184817               0.023184817               
6.230     0.024029045               0.024029045               
6.240     0.025238499               0.025238499               
6.250     0.025048697               0.025048697               
6.260     0.024180683               0.024180669               
6.270     0.023492125               0.023491708               
6.280     0.024938878               0.024934433               
6.290     0.029854917               0.029843814               
6.300     0.038082787               0.038121049               
6.310     0.045586827               0.045799478               
6.320     0.045415998               0.045851380               
6.330     0.042172635               0.042794536               
6.340     0.040483149               0.041263219               
6.350     0.040345039               0.041199485               
6.360     0.040831204               0.041599159               
6.370     0.040420401               0.040977227               
6.380     0.038941009               0.039217242               
6.390     0.036200462               0.036203231               
6.400     0.032283584               0.032107034               
6.410     0.029075928               0.028796109               
6.420     0.027019025               0.026634479               
6.430     0.025174900               0.024659002               
6.440     0.023449941               0.022867707               
6.450     0.022317948               0.021813663               
6.460     0.021364791               0.020789034               
6.470     0.019584114               0.018590142               
6.480     0.016798646               0.015796494               
6.490     0.013844328               0.013264757               
6.500     0.011984067               0.011653588               
6.510     0.010932235               0.010663524               
6.520     0.009798055               0.009574597               
6.530     0.008591708               0.008420861               
6.540     0.007428366               0.007316212               
6.550     0.006478539               0.006382955               
6.560     0.005781645               0.005640864               
6.570     0.005149283               0.004985648               
6.580     0.004497214               0.004350109               
6.590     0.003710122               0.003598011               
6.600     0.002601241               0.002546852               
6.610     0.001616932               0.001519451               
6.620     0.001334757               0.001046857               
6.630     0.001467111               0.001008755               
6.640     0.001646635               0.001067382               
6.650     0.001802389               0.001086310               
6.660     0.001827283               0.000959425               
6.670     0.001512690               0.000618328               
6.680     0.000834527               0.000254889               
6.690     0.000261840               0.000062057               
6.700     0.000041513               0.000008219               
6.710     0.000002927               0.000000523               
6.720     0.000000080               0.000000013               
6.730     0.000000000               0.000000000               
6.740     0.000000000               0.000000000               
6.750     0.000000000               0.000000000               
6.760     0.000000000               0.000000000               
6.770     0.000000000               0.000000000               
6.780     0.000000000               0.000000000               
6.790     0.000000000               0.000000000               
6.800     0.000000000               0.000000000               
6.810     0.000000000               0.000000000               
6.820     0.000000000               0.000000000               
6.830     0.000000000               0.000000000               
6.840     0.000000000               0.000000000               
6.850     0.000000000               0.000000000               
6.860     0.000000000               0.000000000               
6.870     0.000000000               0.000000000               
6.880     0.000000000               0.000000000               
6.890     0.000000000               0.000000000               
6.900     0.000000000               0.000000000               
6.910     0.000000000               0.000000000               
6.920     0.000000000               0.000000000               
6.930     0.000000000               0.000000000               
6.940     0.000000000               0.000000000               
6.950     0.000000000               0.000000000               
6.960     0.000000000               0.000000000               
6.970     0.000000000               0.000000000               
6.980     0.000000000               0.000000000               
6.990     0.000000000               0.000000000               
7.000     0.000000000               0.000000000               
7.010     0.000000000               0.000000000               
7.020     0.000000000               0.000000000               
7.030     0.000000000               0.000000000               
7.040     0.000000000               0.000000000               
7.050     0.000000000               0.000000000               
7.060     0.000000000               0.000000000               
7.070     0.000000000               0.000000000               
7.080     0.000000000               0.000000000               
7.090     0.000000000               0.000000000               
7.100     0.000000000               0.000000000               
7.110     0.000000000               0.000000000               
7.120     0.000000000               0.000000000               
7.130     0.000000000               0.000000000               
7.140     0.000000000               0.000000000               
7.150     0.000000000               0.000000000               
7.160     0.000000000               0.000000000               
7.170     0.000000000               0.000000000               
7.180     0.000000000               0.000000000               
7.190     0.000000000               0.000000000               
7.200     0.000000000               0.000000000               
7.210     0.000000000               0.000000000               
7.220     0.000000000               0.000000000               
7.230     0.000000000               0.000000000               
7.240     0.000000000               0.000000000               
7.250     0.000000000               0.000000000               
7.260     0.000000000               0.000000000               
7.270     0.000000000               0.000000000               
7.280     0.000000000               0.000000000               
7.290     0.000000000               0.000000000               
7.300     0.000000000               0.000000000               
7.310     0.000000000               0.000000000               
7.320     0.000000000               0.000000000               
7.330     0.000000000               0.000000000               
7.340     0.000000000               0.000000000               
7.350     0.000000000               0.000000000               
7.360     0.000000000               0.000000000               
7.370     0.000000000               0.000000000               
7.380     0.000000000               0.000000000               
7.390     0.000000000               0.000000000               
7.400     0.000000000               0.000000000               
7.410     0.000000000               0.000000000               
7.420     0.000000000               0.000000000               
7.430     0.000000000               0.000000000               
7.440     0.000000000               0.000000000               
7.450     0.000000000               0.000000000               
7.460     0.000000000               0.000000000               
7.470     0.000000000               0.000000000               
7.480     0.000000000               0.000000000               
7.490     0.000000000               0.000000000               
7.500     0.000000000               0.000000000               
7.510     0.000000000               0.000000000               
7.520     0.000000000               0.000000000               
7.530     0.000000000               0.000000000               
7.540     0.000000000               0.000000000               
7.550     0.000000000               0.000000000               
7.560     0.000000000               0.000000000               
7.570     0.000000000               0.000000000               
7.580     0.000000000               0.000000000               
7.590     0.000000000               0.000000000               
7.600     0.000000000               0.000000000               
7.610     0.000000000               0.000000000               
7.620     0.000000000               0.000000000               
7.630     0.000000000               0.000000000               
7.640     0.000000000               0.000000000               
7.650     0.000000000               0.000000000               
7.660     0.000000000               0.000000000               
7.670     0.000000000               0.000000000               
7.680     0.000000000               0.000000000               
7.690     0.000000000               0.000000000               
7.700     0.000000000               0.000000000               
7.710     0.000000000               0.000000000               
7.720     0.000000000               0.000000000               
7.730     0.000000000               0.000000000               
7.740     0.000000000               0.000000000               
7.750     0.000000000               0.000000000               
7.760     0.000000000               0.000000000               
7.770     0.000000000               0.000000000               
7.780     0.000000000               0.000000000               
7.790     0.000000000               0.000000000               
7.800     0.000000000               0.000000000               
7.810     0.000000000               0.000000000               
7.820     0.000000000               0.000000000               
7.830     0.000000000               0.000000000               
7.840     0.000000000               0.000000000               
7.850     0.000000000               0.000000000               
7.860     0.000000000               0.000000000               
7.870     0.000000000               0.000000000               
7.880     0.000000000               0.000000000               
7.890     0.000000000               0.000000000               
7.900     0.000000000               0.000000000               
7.910     0.000000000               0.000000000               
7.920     0.000000000               0.000000000               
7.930     0.000000000               0.000000000               
7.940     0.000000000               0.000000000               
7.950     0.000000000               0.000000000               
7.960     0.000000000               0.000000000               
7.970     0.000000000               0.000000000               
7.980     0.000000000               0.000000000               
7.990     0.000000000               0.000000000               
8.000     0.000000000               0.000000000               
8.010     0.000000000               0.000000000               
8.020     0.000000000               0.000000000               
8.030     0.000000000               0.000000000               
8.040     0.000000000               0.000000000               
8.050     0.000000000               0.000000000               
8.060     0.000000000               0.000000000               
8.070     0.000000000               0.000000000               
8.080     0.000000000               0.000000000               
8.090     0.000000000               0.000000000               
8.100     0.000000000               0.000000000               
8.110     0.000000000               0.000000000               
8.120     0.000000000               0.000000000               
8.130     0.000000000               0.000000000               
8.140     0.000000000               0.000000000               
8.150     0.000000000               0.000000000               
8.160     0.000000000               0.000000000               
8.170     0.000000000               0.000000000               
8.180     0.000000000               0.000000000               
8.190     0.000000000               0.000000000               
8.200     0.000000000               0.000000000               
8.210     0.000000000               0.000000000               
8.220     0.000000000               0.000000000               
8.230     0.000000000               0.000000000               
8.240     0.000000000               0.000000000               
8.250     0.000000000               0.000000000               
8.260     0.000000000               0.000000000               
8.270     0.000000000               0.000000000               
8.280     0.000000000               0.000000000               
8.290     0.000000000               0.000000000               
8.300     0.000000000               0.000000000               
8.310     0.000000000               0.000000000               
8.320     0.000000000               0.000000000               
8.330     0.000000000               0.000000000               
8.340     0.000000000               0.000000000               
8.350     0.000000000               0.000000000               
8.360     0.000000000               0.000000000               
8.370     0.000000000               0.000000000               
8.380     0.000000000               0.000000000               
8.390     0.000000000               0.000000000               
8.400     0.000000000               0.000000000               
8.410     0.000000000               0.000000000               
8.420     0.000000000               0.000000000               
8.430     0.000000000               0.000000000               
8.440     0.000000000               0.000000000               
8.450     0.000000000               0.000000000               
8.460     0.000000000               0.000000000               
8.470     0.000000000               0.000000000               
8.480     0.000000000               0.000000000               
8.490     0.000000000               0.000000000               
8.500     0.000000000               0.000000000               
8.510     0.000000000               0.000000000               
8.520     0.000000000               0.000000000               
8.530     0.000000000               0.000000000               
8.540     0.000000000               0.000000000               
8.550     0.000000000               0.000000000               
8.560     0.000000000               0.000000000               
8.570     0.000000000               0.000000000               
8.580     0.000000000               0.000000000               
8.590     0.000000000               0.000000000               
8.600     0.000000000               0.000000000               
8.610     0.000000000               0.000000000               
8.620     0.000000000               0.000000000               
8.630     0.000000000               0.000000000               
8.640     0.000000000               0.000000000               
8.650     0.000000000               0.000000000               
8.660     0.000000000               0.000000000               
8.670     0.000000000               0.000000000               
8.680     0.000000000               0.000000000               
8.690     0.000000000               0.000000000               
8.700     0.000000000               0.000000000               
8.710     0.000000000               0.000000000               
8.720     0.000000000               0.000000000               
8.730     0.000000000               0.000000000               
8.740     0.000000000               0.000000000               
8.750     0.000000000               0.000000000               
8.760     0.000000000               0.000000000               
8.770     0.000000000               0.000000000               
8.780     0.000000000               0.000000000               
8.790     0.000000000               0.000000000               
8.800     0.000000000               0.000000000               
8.810     0.000000000               0.000000000               
8.820     0.000000000               0.000000000               
8.830     0.000000000               0.000000000               
8.840     0.000000000               0.000000000               
8.850     0.000000000               0.000000000               
8.860     0.000000000               0.000000000               
8.870     0.000000000               0.000000000               
8.880     0.000000000               0.000000000               
8.890     0.000000000               0.000000000               
8.900     0.000000000               0.000000000               
8.910     0.000000000               0.000000000               
8.920     0.000000000               0.000000000               
8.930     0.000000000               0.000000000               
8.940     0.000000000               0.000000000               
8.950     0.000000000               0.000000000               
8.960     0.000000000               0.000000000               
8.970     0.000000000               0.000000000               
8.980     0.000000000               0.000000000               
8.990     0.000000000               0.000000000               
9.000     0.000000000               0.000000000               
9.010     0.000000000               0.000000000               
9.020     0.000000000               0.000000000               
9.030     0.000000000               0.000000000               
9.040     0.000000000               0.000000000               
9.050     0.000000000               0.000000000               
9.060     0.000000000               0.000000000               
9.070     0.000000000               0.000000000               
9.080     0.000000000               0.000000000               
9.090     0.000000000               0.000000000               
9.100     0.000000000               0.000000000               
9.110     0.000000000               0.000000000               
9.120     0.000000000               0.000000000               
9.130     0.000000000               0.000000000               
9.140     0.000000000               0.000000000               
9.150     0.000000000               0.000000000               
9.160     0.000000000               0.000000000               
9.170     0.000000000               0.000000000               
9.180     0.000000000               0.000000000               
9.190     0.000000000               0.000000000               
9.200     0.000000000               0.000000000               
9.210     0.000000000               0.000000000               
9.220     0.000000000               0.000000000               
9.230     0.000000000               0.000000000               
9.240     0.000000000               0.000000000               
9.250     0.000000000               0.000000000               
9.260     0.000000000               0.000000000               
9.270     0.000000000               0.000000000               
9.280     0.000000000               0.000000000               
9.290     0.000000000               0.000000000               
9.300     0.000000000               0.000000000               
9.310     0.000000000               0.000000000               
9.320     0.000000000               0.000000000               
9.330     0.000000000               0.000000000               
9.340     0.000000000               0.000000000               
9.350     0.000000000               0.000000000               
9.360     0.000000000               0.000000000               
9.370     0.000000000               0.000000000               
9.380     0.000000000               0.000000000               
9.390     0.000000000               0.000000000               
9.400     0.000000000               0.000000000               
9.410     0.000000000               0.000000000               
9.420     0.000000000               0.000000000               
9.430     0.000000000               0.000000000               
9.440     0.000000000               0.000000000               
9.450     0.000000000               0.000000000               
9.460     0.000000000               0.000000000               
9.470     0.000000000               0.000000000               
9.480     0.000000000               0.000000000               
9.490     0.000000000               0.000000000               
9.500     0.000000000               0.000000000               
9.510     0.000000000               0.000000000               
9.520     0.000000000               0.000000000               
9.530     0.000000000               0.000000000               
9.540     0.000000000               0.000000000               
9.550     0.000000000               0.000000000               
9.560     0.000000000               0.000000000               
9.570     0.000000000               0.000000000               
9.580     0.000000000               0.000000000               
9.590     0.000000000               0.000000000               
9.600     0.000000000               0.000000000               
9.610     0.000000000               0.000000000               
9.620     0.000000000               0.000000000               
9.630     0.000000000               0.000000000               
9.640     0.000000000               0.000000000               
9.650     0.000000000               0.000000000               
9.660     0.000000000               0.000000000               
9.670     0.000000000               0.000000000               
9.680     0.000000000               0.000000000               
9.690     0.000000000               0.000000000               
9.700     0.000000000               0.000000000               
9.710     0.000000000               0.000000000               
9.720     0.000000000               0.000000000               
9.730     0.000000000               0.000000000               
9.740     0.000000000               0.000000000               
9.750     0.000000000               0.000000000               
9.760     0.000000000               0.000000000               
9.770     0.000000000               0.000000000               
9.780     0.000000000               0.000000000               
9.790     0.000000000               0.000000000               
9.800     0.000000000               0.000000000               
9.810     0.000000000               0.000000000               
9.820     0.000000000               0.000000000               
9.830     0.000000000               0.000000000               
9.840     0.000000000               0.000000000               
9.850     0.000000000               0.000000000               
9.860     0.000000000               0.000000000               
9.870     0.000000000               0.000000000               
9.880     0.000000000               0.000000000               
9.890     0.000000000               0.000000000               
9.900     0.000000000               0.000000000               
9.910     0.000000000               0.000000000               
9.920     0.000000000               0.000000000               
9.930     0.000000000               0.000000000               
9.940     0.000000000               0.000000000               
9.950     0.000000000               0.000000000               
9.960     0.000000000               0.000000000               
9.970     0.000000000               0.000000000               
9.980     0.000000000               0.000000000               
9.990     0.000000000               0.000000000               
10.000     0.000000000               0.000000000               
